pathogen_record_id,associated_rodent_record_id,study_id,associatedTaxa,family,scientificName,assay,tested,positive,negative,number_inconclusive,note
32090,23897,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32091,23898,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32092,23899,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
32093,23900,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32094,23901,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
32095,23902,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32096,23903,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32097,23904,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32098,23905,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32099,23906,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,pos_uncertain
32100,23907,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32101,23908,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32102,23909,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32103,23910,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32104,23911,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
32105,23912,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32106,23913,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32107,23914,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32108,23915,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32109,23916,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32110,23917,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32111,23918,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32112,23919,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32113,23920,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32114,23921,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32115,23922,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32116,23923,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32117,23924,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32118,23925,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32119,23926,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32120,23927,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32121,23928,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32122,23929,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32123,23930,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32124,23931,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32125,23932,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32126,23933,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32127,23934,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32128,23935,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32129,23936,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32130,23937,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32131,23938,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32132,23939,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32133,23940,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32134,23941,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32135,23942,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32136,23943,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32137,23944,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
32138,23945,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32139,23946,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32140,23947,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32141,23948,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32142,23949,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32143,23950,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32144,23951,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32145,23952,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32146,23953,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32147,23954,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32148,23955,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32149,23956,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32150,23957,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32151,23958,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32152,23959,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32153,23960,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32154,23961,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32155,23962,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32156,23963,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32157,23964,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32158,23965,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32159,23966,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32160,23967,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32161,23968,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32162,23969,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32163,23970,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32164,23971,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32165,23972,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32166,23973,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32167,23974,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32168,23975,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32169,23976,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32170,23977,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32171,23978,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32172,23979,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32173,23980,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32174,23981,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32175,23982,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32176,23983,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32177,23984,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32178,23985,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32179,23986,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32180,23987,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32181,23988,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32182,23989,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32183,23990,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32184,23991,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32185,23992,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32186,23993,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32187,23994,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32188,23995,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32189,23996,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32190,23997,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32191,23998,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32192,23999,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32193,24000,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32194,24001,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
32195,24002,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32196,24003,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32197,24004,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32198,24005,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32199,24006,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32200,24007,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32201,24008,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32202,24009,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32203,24010,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32204,24011,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32205,24012,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32206,24013,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32207,24014,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,pos_uncertain
32208,24015,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32209,24016,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32210,24017,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32211,24018,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32212,24019,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32213,24020,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32214,24021,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32215,24022,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32216,24023,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32217,24024,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32218,24025,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32219,24026,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32220,24027,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32221,24028,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32222,24029,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32223,24030,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32224,24031,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32225,24032,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32226,24033,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32227,24034,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32228,24035,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32229,24036,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32230,24037,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32231,24038,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32232,24039,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32233,24040,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32234,24041,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32235,24042,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32236,24043,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32237,24044,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32238,24045,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32239,24046,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32240,24047,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32241,24048,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32242,24049,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32243,24050,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
32244,24051,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32245,24052,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32246,24053,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32247,24054,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32248,24055,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32249,24056,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32250,24057,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32251,24058,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32252,24059,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32253,24060,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32254,24061,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32255,24062,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32256,24063,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32257,24064,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32258,24065,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32259,24066,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32260,24067,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32261,24068,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32262,24069,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32263,24070,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32264,24071,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32265,24072,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32266,24073,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32267,24074,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32268,24075,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32269,24076,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32270,24077,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32271,24078,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32272,24079,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32273,24080,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32274,24081,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32275,24082,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32276,24083,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32277,24084,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32278,24085,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32279,24086,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32280,24087,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32281,24088,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32282,24089,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32283,24090,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32284,24091,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32285,24092,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32286,24093,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32287,24094,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32288,24095,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32289,24096,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32290,24097,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32291,24098,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32292,24099,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32293,24100,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32294,24101,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32295,24102,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32296,24103,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32297,24104,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32298,24105,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32299,24106,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32300,24107,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32301,24108,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32302,24109,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32303,24110,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32304,24111,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32305,24112,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32306,24113,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32307,24114,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32308,24115,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32309,24116,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32310,24117,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32311,24118,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32312,24119,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32313,24120,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32314,24121,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32315,24122,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32316,24123,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32317,24124,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32318,24125,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32319,24126,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32320,24127,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32321,24128,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32322,24129,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32323,24130,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32324,24131,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,1,0,NA,NA
32325,24132,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32326,24133,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32327,24134,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32328,24135,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32329,24136,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32330,24137,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32331,24138,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32332,24139,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32333,24140,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32334,24141,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32335,24142,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32336,24143,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32337,24144,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32338,24145,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32339,24146,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
32340,24147,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32341,24148,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32342,24149,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32343,24150,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32344,24151,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32345,24152,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32346,24153,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32347,24154,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32348,24155,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32349,24156,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32350,24157,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,1,0,1,NA,NA
32351,24158,87,Mastomys natalensis,Arenaviridae,Morogoro arenavirus,IFA,0,0,0,NA,NA
